epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.8731414079666138,0.28787264227867126,0.8555947542190552,0.3345921039581299
1,0.8748424649238586,0.28334277868270874,0.854712724685669,0.3329511284828186
2,0.8754095435142517,0.2815091609954834,0.8494203686714172,0.34703731536865234
3,0.8768901228904724,0.2799316942691803,0.8549647331237793,0.33203884959220886
4,0.8778351545333862,0.2783605456352234,0.8525705933570862,0.33406445384025574
5,0.8776776790618896,0.27822843194007874,0.8557207584381104,0.3378090560436249
6,0.8783392310142517,0.2760199308395386,0.854712724685669,0.33368176221847534
7,0.8786227107048035,0.27597934007644653,0.8521925210952759,0.3328331708908081
8,0.8784022331237793,0.2746216952800751,0.8542086482048035,0.3390686810016632
9,0.8797568082809448,0.27373746037483215,0.8520665168762207,0.3351609706878662
10,0.880859375,0.27229323983192444,0.8540826439857483,0.330264687538147
11,0.8810169100761414,0.27266398072242737,0.8545867204666138,0.3313676118850708
12,0.8810483813285828,0.27066731452941895,0.854712724685669,0.33174481987953186
13,0.8815839290618896,0.26986727118492126,0.8571068644523621,0.33197230100631714
14,0.8819619417190552,0.2694112956523895,0.8555947542190552,0.331735759973526
15,0.8822454810142517,0.26884692907333374,0.8568548560142517,0.328250527381897
16,0.8836630582809448,0.2681600749492645,0.8557207584381104,0.3313130736351013
17,0.8841670751571655,0.26735034584999084,0.8544606566429138,0.32976672053337097
18,0.8834425210952759,0.26597970724105835,0.8568548560142517,0.3308488130569458
19,0.8846710920333862,0.26597052812576294,0.8597530126571655,0.33114659786224365
