epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.7373676896095276,1.001791000366211,0.7752016186714172,0.4758726954460144
1,0.8160282373428345,0.4182905852794647,0.836693525314331,0.38320446014404297
2,0.8491053581237793,0.34986624121665955,0.8219506144523621,0.44825485348701477
3,0.8727003335952759,0.3051791787147522,0.8666834831237793,0.30928269028663635
4,0.8819304704666138,0.2786172032356262,0.8799143433570862,0.2887801229953766
5,0.890404462814331,0.26531490683555603,0.8440020084381104,0.34367531538009644
6,0.8977759480476379,0.250752329826355,0.8807963728904724,0.3143113851547241
7,0.9070690274238586,0.23616786301136017,0.8813003897666931,0.3448091447353363
8,0.9090536832809448,0.2264919877052307,0.8831905126571655,0.5145981907844543
9,0.9068485498428345,0.23632146418094635,0.8450101017951965,0.42587241530418396
10,0.9078881144523621,0.239320307970047,0.9027217626571655,0.2675691246986389
11,0.9054624438285828,0.2436111718416214,0.8802923560142517,0.2959716320037842
12,0.9082346558570862,0.2517850399017334,0.8815523982048035,0.3745196759700775
13,0.8994770646095276,0.2482050210237503,0.8955393433570862,0.29752787947654724
14,0.9002016186714172,0.26782068610191345,0.7907006144523621,0.8911159634590149
15,0.8944682478904724,0.2721477150917053,0.8755040168762207,0.3508756458759308
16,0.8862777352333069,0.2904873490333557,0.8346773982048035,0.42799684405326843
17,0.8794732689857483,0.30236050486564636,0.8663054704666138,0.3312169313430786
18,0.8681010603904724,0.34465521574020386,0.8385836482048035,0.8488543033599854
19,0.8704007267951965,0.34095120429992676,0.883568525314331,0.4998377561569214
20,0.863501787185669,0.36222267150878906,0.8068296313285828,0.6728892922401428
21,0.8431514501571655,0.4001613259315491,0.8697076439857483,0.6090949773788452
22,0.8225491642951965,0.4190976321697235,0.7632308602333069,0.537010133266449
23,0.7991746664047241,0.4823034405708313,0.672631025314331,0.7897243499755859
24,0.7867628335952759,0.44869378209114075,0.7715473771095276,0.8168418407440186
25,0.7535597085952759,0.5146518349647522,0.7685231566429138,0.7953050136566162
26,0.7351940274238586,0.561811625957489,0.6974546313285828,0.8903406858444214
27,0.7169228792190552,0.5986428260803223,0.7396673560142517,0.8724616169929504
28,0.7126386165618896,0.5768789052963257,0.7118195295333862,1.038427710533142
29,0.6993762850761414,0.6206676959991455,0.7377772331237793,0.8026809692382812
30,0.7057711482048035,0.6111902594566345,0.6969506144523621,0.7631003260612488
31,0.6952809691429138,0.6534899473190308,0.6794354915618896,0.8593289852142334
32,0.7011088728904724,0.616780161857605,0.7158518433570862,0.6744520664215088
33,0.7746976017951965,0.5462705492973328,0.7174898982048035,0.7755368947982788
34,0.7952054142951965,0.5141738653182983,0.7700352668762207,0.5736826062202454
35,0.8074596524238586,0.4805978834629059,0.7870463728904724,1.3899129629135132
36,0.8142011165618896,0.4855099618434906,0.8332913517951965,1.1229541301727295
37,0.8119644522666931,0.4898945987224579,0.7981351017951965,0.5927654504776001
38,0.8100428581237793,0.5293117165565491,0.7697832584381104,0.7436009049415588
39,0.8113344311714172,0.5047175288200378,0.7826361060142517,0.8189697861671448
40,0.8033959269523621,0.5368937849998474,0.7923387289047241,0.9585137367248535
41,0.7993636727333069,0.5498452186584473,0.664818525314331,0.9267541766166687
42,0.7972845435142517,0.5024833083152771,0.7948588728904724,0.9398381114006042
43,0.7919291853904724,0.5296611785888672,0.7923387289047241,0.8010573983192444
44,0.7865108251571655,0.5131224393844604,0.7826361060142517,1.4792143106460571
45,0.779076337814331,0.6464775800704956,0.7356351017951965,1.0580220222473145
46,0.7797064185142517,0.5651204586029053,0.7828881144523621,2.2450692653656006
47,0.7712953686714172,0.596687376499176,0.7641128897666931,0.9106055498123169
48,0.777564287185669,0.6496613025665283,0.7247983813285828,1.7535183429718018
49,0.7653099894523621,0.6280462145805359,0.6978326439857483,1.5459589958190918
