epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.5298324227333069,0.6914034485816956,0.5278477668762207,0.6915987133979797
1,0.5297694206237793,0.6914069652557373,0.5291078686714172,0.69145268201828
2,0.5297064185142517,0.6914259791374207,0.5277217626571655,0.6916099190711975
3,0.5299584269523621,0.6913850903511047,0.5294858813285828,0.6914089322090149
4,0.5299268960952759,0.6913890242576599,0.5291078686714172,0.6914518475532532
5,0.5295804142951965,0.691432774066925,0.5270917415618896,0.6916796565055847
6,0.5298008918762207,0.6914090514183044,0.5272177457809448,0.6916693449020386
7,0.5298954248428345,0.6913924217224121,0.5283518433570862,0.6915385127067566
8,0.5293284058570862,0.6914511919021606,0.5287298560142517,0.6915093064308167
9,0.5298324227333069,0.6913977265357971,0.5296118855476379,0.6913989186286926
10,0.529517412185669,0.6914317011833191,0.5293598771095276,0.6914306282997131
11,0.5297064185142517,0.6914178729057312,0.5284778475761414,0.6915257573127747
12,0.529517412185669,0.6914417147636414,0.52734375,0.6916519999504089
13,0.5297378897666931,0.6914025545120239,0.5286038517951965,0.6915118098258972
14,0.5295488834381104,0.6914300322532654,0.5293598771095276,0.6914314031600952
15,0.5298954248428345,0.6913947463035583,0.5277217626571655,0.6916096806526184
16,0.5296434164047241,0.6914243102073669,0.5287298560142517,0.6914958357810974
17,0.5299268960952759,0.6913907527923584,0.5292338728904724,0.6914426684379578
18,0.5298324227333069,0.6914064884185791,0.5291078686714172,0.6914520263671875
19,0.5299584269523621,0.6913926005363464,0.5277217626571655,0.6916118264198303
