epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.5305884480476379,0.6913202404975891,0.5255796313285828,0.691928505897522
1,0.5305254459381104,0.6913183331489563,0.5267137289047241,0.6917664408683777
2,0.5305569767951965,0.6913086771965027,0.5258316397666931,0.6918748617172241
3,0.5305254459381104,0.6913136839866638,0.5239415168762207,0.6921161413192749
4,0.5306199789047241,0.6913091540336609,0.5253276228904724,0.6919475197792053
5,0.5305254459381104,0.6913147568702698,0.5248236060142517,0.6920183300971985
6,0.5304624438285828,0.69132399559021,0.5263356566429138,0.6918121576309204
7,0.5303994417190552,0.6913356781005859,0.5259576439857483,0.6918677687644958
8,0.5307144522666931,0.691297173500061,0.5248236060142517,0.6920177936553955
9,0.5304624438285828,0.6913245916366577,0.5262096524238586,0.6918423771858215
10,0.5306829810142517,0.6912925243377686,0.526587724685669,0.6917921304702759
11,0.5305569767951965,0.6913141012191772,0.5262096524238586,0.6918303966522217
12,0.5307774543762207,0.6912851929664612,0.5246976017951965,0.6920263767242432
13,0.5304624438285828,0.6913328766822815,0.5244455933570862,0.6920598745346069
14,0.5303364396095276,0.6913372874259949,0.5250756144523621,0.6919583082199097
15,0.5307144522666931,0.6912932395935059,0.5245715975761414,0.6920447945594788
16,0.5303679704666138,0.691334068775177,0.5244455933570862,0.6920595765113831
17,0.5303994417190552,0.6913319230079651,0.526587724685669,0.6917769908905029
18,0.5307774543762207,0.6912915706634521,0.5257056355476379,0.6919190883636475
19,0.5303679704666138,0.6913371086120605,0.5249496102333069,0.6919863820075989
