epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.5286038517951965,0.6915755271911621,0.53515625,0.6906773447990417
1,0.5282887816429138,0.691569983959198,0.5341481566429138,0.6908145546913147
2,0.5284463167190552,0.6915336847305298,0.5335181355476379,0.6908986568450928
3,0.5283203125,0.6915573477745056,0.5337701439857483,0.6908653378486633
4,0.5281943082809448,0.6915675401687622,0.5335181355476379,0.6908987760543823
5,0.5284463167190552,0.6915347576141357,0.5355342626571655,0.6906303763389587
6,0.5283518433570862,0.6915514469146729,0.5340221524238586,0.6908302307128906
7,0.5284148454666138,0.6915420293807983,0.5352822542190552,0.6906641721725464
8,0.5282257795333862,0.6915693879127502,0.5346522331237793,0.6907486319541931
9,0.5282257795333862,0.691568911075592,0.5349042415618896,0.6907151937484741
10,0.5281943082809448,0.6915720105171204,0.5340221524238586,0.6908320784568787
11,0.5282573103904724,0.6915640234947205,0.534400224685669,0.690781831741333
12,0.5282887816429138,0.6915603876113892,0.5345262289047241,0.6907635927200317
13,0.5281313061714172,0.6915760636329651,0.5354082584381104,0.6906507015228271
14,0.5281943082809448,0.6915728449821472,0.5332661271095276,0.6909324526786804
15,0.5279737710952759,0.6916025876998901,0.5340221524238586,0.6908365488052368
16,0.5283518433570862,0.6915531158447266,0.5346522331237793,0.6907488703727722
17,0.5282573103904724,0.6915600895881653,0.5345262289047241,0.6907652020454407
18,0.5284463167190552,0.6915404200553894,0.5346522331237793,0.6907479166984558
19,0.5276587605476379,0.6916438341140747,0.5333921313285828,0.6909185647964478
