epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.6503590941429138,1.6246670484542847,0.6969506144523621,0.5760096907615662
1,0.7066217064857483,0.5699907541275024,0.7239163517951965,0.5370102524757385
2,0.7251449227333069,0.5499072670936584,0.7057711482048035,0.5592421293258667
3,0.7319808602333069,0.5358648896217346,0.737525224685669,0.5263635516166687
4,0.6469883918762207,0.6097514033317566,0.6752772331237793,0.6042057871818542
5,0.7296811938285828,0.5418751835823059,0.7324848771095276,0.535003662109375
6,0.7491809725761414,0.515026330947876,0.7568044066429138,0.5052961111068726
7,0.7633568644523621,0.4982508420944214,0.7033770084381104,0.5749586224555969
8,0.7680506706237793,0.4873904883861542,0.7731854915618896,0.47803011536598206
9,0.7708543539047241,0.48474714159965515,0.7681451439857483,0.4873984456062317
10,0.7834866642951965,0.4672915041446686,0.7686492204666138,0.4774082601070404
11,0.7886214852333069,0.46083906292915344,0.7748236060142517,0.4806467890739441
12,0.6995022892951965,0.5414732098579407,0.7901965975761414,0.4569931626319885
13,0.7940398454666138,0.4515613615512848,0.7896925210952759,0.45495742559432983
14,0.795677900314331,0.4512042701244354,0.7641128897666931,0.4953175485134125
15,0.8002457022666931,0.44121626019477844,0.76953125,0.48380184173583984
16,0.8017262816429138,0.44280239939689636,0.7534022331237793,0.5035931468009949
17,0.8061050772666931,0.43322595953941345,0.7894405126571655,0.4740663170814514
18,0.806861162185669,0.4309641122817993,0.8055695295333862,0.4402388036251068
19,0.8016002774238586,0.4397895634174347,0.7823840975761414,0.46650710701942444
