epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.7558909058570862,0.5750612020492554,0.7807459831237793,0.4622587561607361
1,0.7939453125,0.4471975564956665,0.7946068644523621,0.44390547275543213
2,0.8079007267951965,0.4144189655780792,0.80078125,0.43534064292907715
3,0.8192099332809448,0.3975971043109894,0.8138861060142517,0.4098096489906311
4,0.8319682478904724,0.37583038210868835,0.7890625,0.4424021244049072
5,0.8396862149238586,0.3603841960430145,0.8264868855476379,0.379047691822052
6,0.8417338728904724,0.352079838514328,0.8067036271095276,0.41378578543663025
7,0.8512789607048035,0.33726462721824646,0.8331653475761414,0.36204299330711365
8,0.853736162185669,0.32688745856285095,0.8360635042190552,0.3659663796424866
9,0.8578944206237793,0.31916603446006775,0.8301411271095276,0.37478378415107727
10,0.8621156811714172,0.31218740344047546,0.8384576439857483,0.35582080483436584
11,0.8624622225761414,0.30654576420783997,0.828125,0.3716195523738861
12,0.868920087814331,0.29720765352249146,0.8453881144523621,0.3421890437602997
13,0.8694871664047241,0.2937784492969513,0.8461441397666931,0.3435385823249817
14,0.8690146207809448,0.29284918308258057,0.83984375,0.3470636308193207
15,0.8734878897666931,0.2863856852054596,0.8243447542190552,0.39456596970558167
16,0.873267412185669,0.2818872630596161,0.8446320295333862,0.337311714887619
17,0.8764805793762207,0.2762535810470581,0.8494203686714172,0.3306771218776703
18,0.878685712814331,0.27186089754104614,0.8392137289047241,0.3679908215999603
19,0.8799773454666138,0.2679401636123657,0.8450101017951965,0.33725202083587646
