epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.9496912956237793,0.12113974243402481,0.9237651228904724,0.20405131578445435
1,0.9533770084381104,0.10989405959844589,0.9238911271095276,0.20264217257499695
2,0.9549521207809448,0.10517944395542145,0.9248992204666138,0.20472200214862823
3,0.9564957022666931,0.10240533202886581,0.926537275314331,0.20938602089881897
4,0.9577242732048035,0.09874767065048218,0.9290574789047241,0.20083773136138916
5,0.9593309164047241,0.09569249302148819,0.9288054704666138,0.21794606745243073
6,0.959204912185669,0.09415563941001892,0.928931474685669,0.21249672770500183
7,0.9604019522666931,0.09199528396129608,0.9295614957809448,0.21565349400043488
8,0.9613785147666931,0.09041506797075272,0.9286794066429138,0.22399193048477173
9,0.9626070857048035,0.0879802331328392,0.9306955933570862,0.22741882503032684
10,0.9633631706237793,0.08703753352165222,0.9319556355476379,0.2252974808216095
11,0.9641191959381104,0.08550248295068741,0.932837724685669,0.2378057986497879
12,0.9645287394523621,0.08278872817754745,0.9318296313285828,0.23428916931152344
13,0.9651272892951965,0.08195699751377106,0.9334677457809448,0.2473227083683014
14,0.9653477668762207,0.08157073706388474,0.932837724685669,0.23881642520427704
15,0.9663558602333069,0.07915070652961731,0.932837724685669,0.24196147918701172
16,0.9667653441429138,0.07928691804409027,0.930443525314331,0.2565794885158539
17,0.967017412185669,0.07777009159326553,0.9348538517951965,0.24410097301006317
18,0.967993974685669,0.07664461433887482,0.9329637289047241,0.24686162173748016
19,0.9684034585952759,0.07538203150033951,0.9352318644523621,0.254100501537323
