epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
0,0.7522681355476379,0.5748888850212097,0.8044354915618896,0.4431852102279663
1,0.8035534024238586,0.42578262090682983,0.8084677457809448,0.41863730549812317
2,0.8269909024238586,0.38113802671432495,0.8374496102333069,0.3642217516899109
3,0.8418598771095276,0.34776246547698975,0.8438760042190552,0.37039509415626526
4,0.8538936376571655,0.32451483607292175,0.8356854915618896,0.34875932335853577
5,0.865013837814331,0.3028126657009125,0.8587449789047241,0.30833080410957336
6,0.8766381144523621,0.2804802358150482,0.8506804704666138,0.32908228039741516
7,0.8839465975761414,0.2676442265510559,0.8670614957809448,0.3102973401546478
8,0.8913180232048035,0.25162366032600403,0.8719757795333862,0.29249435663223267
9,0.8949407935142517,0.2390364706516266,0.8695816397666931,0.2862418293952942
10,0.8989730477333069,0.23090864717960358,0.8811743855476379,0.2982124984264374
11,0.9055569767951965,0.21619294583797455,0.8708417415618896,0.29647985100746155
12,0.9093372225761414,0.20985837280750275,0.8865927457809448,0.27094367146492004
13,0.9149760603904724,0.196518212556839,0.887474775314331,0.2645283639431
14,0.9191973209381104,0.1891438513994217,0.8955393433570862,0.25897908210754395
15,0.9180947542190552,0.1940583437681198,0.8854586482048035,0.26788127422332764
16,0.9240801334381104,0.18077200651168823,0.8978074789047241,0.2708570063114166
17,0.9253087043762207,0.17440633475780487,0.8999496102333069,0.2569551169872284
18,0.9274823665618896,0.17183971405029297,0.9004536271095276,0.2379608452320099
19,0.9287739396095276,0.16806364059448242,0.8870967626571655,0.28427940607070923
